umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
32.0,Laki-laki,Freelance,Gorontalo,5.247.404.369.446.650,1.0,1,5.337.445.238.241.710,17.273.282.188.450.400,Shoulder & Head,0.0,S1,6.0,5.151.519.762.768.980
22.0,Laki-laki,Pegawai swasta,Samarinda,9.506.845.120.430.400,1.0,0,547.211.530.947.718,15.516.733.302.200.500,Shoulder & Head,0.0,SMA,1.0,31.184.553.651.115.900
36.0,Perempuan,Pegawai swasta,Medan,9.801.117.458.452.720,1.0,1,4.401.257.265.476.160,1.634.376.294.834.890,Shoulder & Head,0.0,S1,8.0,5.587.956.288.462.880
29.0,Laki-laki,PNS,Manado,942.302.605.307.107,1.0,0,63.353.795.832.685.500,18.507.208.105.748.600,Moonsilk,0.0,S1,8.0,5.826.158.529.548.110
34.0,Perempuan,Freelance,Samarinda,11.271.891.563.588.900,1.0,0,533.457.874.163.382,1.681.427.365.596.010,Merpati,1.0,SMA,4.0,40.369.778.464.355.000
53.0,Perempuan,Pegawai swasta,Banjarmasin,13.809.288.938.446.300,1.0,0,7.614.213.616.207.670,17.304.836.459.427.800,Merpati,0.0,SMP,7.0,6.637.625.053.946.840
47.0,Laki-laki,Freelance,Kupang,4.615.811.293.282.360,1.0,0,5.233.274.095.107.580,16.490.025.055.792.100,Moonsilk,1.0,S2,10.0,5.856.377.356.424.520
50.0,Laki-laki,Pegawai swasta,Gorontalo,6.779.379.232.074.840,1.0,1,5.666.450.503.353.260,17.028.036.127.124.700,Merpati,0.0,S1,9.0,7.299.493.356.413.910
37.0,Laki-laki,Freelance,Bandung,12.982.522.576.056.300,1.0,0,7.721.472.850.539.250,1.683.725.585.590.900,Merpati,1.0,S1,5.0,3.391.192.538.502.170
44.0,Perempuan,Freelance,Pangkalpinang,15.248.486.549.860.100,1.0,1,5.501.024.293.425.260,15.899.408.387.226.000,Shoulder & Head,1.0,S1,10.0,7.376.070.328.439.770
45.0,Perempuan,PNS,Pangkalpinang,32.210.529.175.833.700,1.0,0,4.922.008.503.733.510,15.231.410.439.709.300,Pantone,0.0,SD,4.0,47.816.526.378.282.600
25.0,Laki-laki,,Palembang,32.493.311.921.646.400,1.0,0,7.686.131.479.253.830,165.011.784.660.854,Moonsilk,0.0,S1,2.0,30.557.876.591.883.600
38.0,Perempuan,Pegawai swasta,Denpasar,8.781.462.719.757.560,1.0,1,6.595.850.622.040.200,16.755.300.105.186.100,Pantone,1.0,S1,5.0,5.169.002.971.108.260
40.0,Laki-laki,PNS,Palu,10.114.565.677.970.200,1.0,0,5.846.892.967.625.570,1.791.797.294.139.670,Shoulder & Head,1.0,S1,2.0,5.301.191.495.688.410
39.0,Laki-laki,Pegawai swasta,Medan,6.933.627.711.582.430,1.0,0,5.109.913.354.988.240,17.169.249.150.795.400,Deadbuoy,0.0,SMP,7.0,4.912.550.507.731.670
50.0,Laki-laki,PNS,Palangkaraya,12.282.835.660.922.300,1.0,0,5.296.720.997.958.830,17.060.654.616.999.700,Deadbuoy,1.0,S1,8.0,779.014.874.269.605
32.0,Laki-laki,PNS,Banjarmasin,12.494.662.799.646.600,1.0,0,5.602.552.654.873.170,16.729.407.511.152.400,Pantone,1.0,S1,1.0,4.850.916.281.120.010
38.0,Laki-laki,PNS,Medan,7.003.190.165.466.340,1.0,1,51.693.185.320.118.800,1.604.060.923.818.080,Shoulder & Head,1.0,S1,5.0,7.827.673.901.948.190
44.0,Laki-laki,Pegawai swasta,Palu,3.425.408.586.896.380,1.0,0,955.734.135.901.848,,Moonsilk,0.0,SMA,1.0,39.432.216.952.498.800
37.0,Laki-laki,Pegawai swasta,Samarinda,1.017.051.904.547.060,1.0,0,5.260.139.031.530.850,17.737.307.778.903.500,Pantone,1.0,S1,8.0,6.198.347.781.339.140
61.0,Laki-laki,Freelance,Manokwari,12.911.723.290.808.900,1.0,0,6.026.602.421.658.330,15.853.744.801.873,Pantone,1.0,S1,1.0,5.104.198.181.478.190
33.0,Perempuan,PNS,Banjarmasin,5.013.425.842.623.630,1.0,0,547.693.830.926.375,16.041.916.736.670.200,Shoulder & Head,1.0,S1,7.0,6.362.156.153.951.480
20.0,Laki-laki,PNS,Pekanbaru,40.557.509.846.283.000,1.0,0,6.976.342.725.520.320,160.623.501.191.451,Moonsilk,1.0,S2,3.0,5.103.905.844.012.530
45.0,Perempuan,PNS,Medan,8.863.219.452.078.660,1.0,0,60.592.444.615.498.800,17.230.769.469.001.700,Merpati,0.0,SMA,7.0,6.107.998.896.591.160
18.0,Laki-laki,Pegawai swasta,Padang,2.121.778.436.196.630,0.0,0,5.835.723.053.499.240,17.798.813.195.548.400,Pantone,0.0,SMA,7.0,34.315.952.182.423.000
39.0,Perempuan,Pegawai swasta,Palangkaraya,6.932.841.456.068.990,1.0,0,5.142.375.690.235.890,16.169.919.835.916.900,Shoulder & Head,1.0,S1,10.0,4.637.100.542.029.060
26.0,Laki-laki,PNS,Serang,8.666.408.509.710.380,1.0,1,4.572.640.764.539.330,15.186.419.750.741.800,Moonsilk,0.0,S1,1.0,5.787.965.518.756.180
43.0,Laki-laki,Freelance,Banda Aceh,9.985.442.329.239.100,1.0,1,51.487.529.663.261.700,1.744.336.245.609.720,Shoulder & Head,0.0,S1,5.0,5.883.810.948.855.000
50.0,Laki-laki,PNS,Tanjung Pinang,63.066.411.239.851,1.0,0,4.709.733.470.144.530,16.320.580.996.802.600,Pantone,1.0,SMA,3.0,6.591.654.498.552.450
24.0,Laki-laki,Pegawai swasta,Semarang,5.703.255.742.640.040,1.0,1,548.977.563.082.125,,Merpati,0.0,S1,7.0,7.101.164.472.564.890
48.0,Laki-laki,Freelance,Surabaya,7.832.656.944.755.950,1.0,1,53.002.402.225.017.300,15.726.139.744.556.100,Merpati,0.0,S1,2.0,4.880.278.493.464.160
43.0,Laki-laki,PNS,Mataram,10.030.355.098.781.100,1.0,0,56.970.077.645.121.800,17.227.168.693.484.800,Shoulder & Head,1.0,S2,3.0,6.777.296.122.005.230
40.0,Laki-laki,Pegawai swasta,Pangkalpinang,6.277.830.773.258.940,1.0,0,4.372.700.146.187.980,14.711.104.303.221.700,Pantone,0.0,SMA,7.0,3.162.473.268.939.610
37.0,Perempuan,PNS,Pekanbaru,,1.0,0,7.193.703.979.503.690,1.711.099.175.054.810,Merpati,1.0,SMA,2.0,4.226.631.133.504.830
37.0,Laki-laki,PNS,Mamuju,31.301.885.132.765.200,1.0,0,5.950.039.876.573.200,182.695.115.767.763,Merpati,1.0,S1,4.0,5.735.687.508.756.360
46.0,Laki-laki,PNS,Bandung,8.479.116.122.001.650,1.0,0,4.554.698.258.999.040,16.888.053.864.939.800,Moonsilk,0.0,SMA,8.0,6.971.718.816.005.430
23.0,Laki-laki,Pegawai swasta,Palembang,38.666.827.858.554.600,,0,7.729.700.414.152.370,17.863.209.735.079.900,Pantone,1.0,S1,2.0,4.620.066.945.628.020
42.0,Perempuan,Pegawai swasta,Jambi,6.908.698.825.291.780,1.0,0,5.101.899.474.474.220,18.645.859.291.635.100,Shoulder & Head,0.0,S1,3.0,2.567.171.205.057.280
37.0,Perempuan,Freelance,Yogyakarta,12.588.721.096.415.100,1.0,0,5.490.383.392.759.480,17.069.915.384.359.200,Deadbuoy,0.0,S1,9.0,3.595.492.528.271.300
34.0,Laki-laki,Pegawai swasta,Yogyakarta,65.185.116.903.730.100,1.0,0,5.752.373.584.066.440,18.406.490.232.767.100,Moonsilk,0.0,S1,8.0,5.139.757.176.208.600
33.0,Laki-laki,Pengangguran,Bengkulu,13.453.499.523.820.300,1.0,0,7.525.281.165.251.270,1.751.201.122.696.500,Deadbuoy,0.0,S1,4.0,7.237.909.496.389.300
44.0,Perempuan,Pegawai swasta,Pekanbaru,5.943.936.407.278.920,1.0,0,6.144.619.562.628.320,17.558.312.602.055.500,Moonsilk,0.0,SMA,3.0,4.114.724.944.738.200
19.0,Laki-laki,Pegawai swasta,Banda Aceh,14.191.170.463.326.800,0.0,0,5.401.543.973.056.950,1.525.427.192.344.230,Deadbuoy,1.0,S2,1.0,3.626.567.332.408.140
32.0,Laki-laki,Pegawai swasta,Kupang,1.020.736.267.128.160,1.0,0,4.875.184.053.754.260,1.482.047.862.712.160,Deadbuoy,0.0,,9.0,47.365.322.384.632.800
34.0,Laki-laki,Pegawai swasta,Banda Aceh,32.589.449.396.736.900,1.0,0,6.714.009.649.953.940,18.685.638.391.329.400,Moonsilk,0.0,S1,8.0,6.101.905.779.940.560
38.0,Laki-laki,Pegawai swasta,Banda Lampung,5.403.458.839.659.200,1.0,0,57.499.778.383.409.700,15.374.233.825.743.600,Deadbuoy,0.0,SMA,10.0,5.651.696.542.233.090
57.0,Perempuan,Freelance,Gorontalo,11.286.983.308.723.200,1.0,1,52.113.182.960.573.400,15.516.672.429.246.100,Shoulder & Head,0.0,SMA,1.0,6.313.019.876.397.630
26.0,Laki-laki,PNS,Gorontalo,7.267.475.982.493.510,1.0,1,5.796.750.000.085.030,17.735.403.442.383.400,Merpati,0.0,SMA,5.0,699.650.663.524.711
43.0,Perempuan,PNS,Gorontalo,13.588.616.780.559.100,1.0,1,7.004.157.581.580.840,,Pantone,0.0,S1,5.0,6.764.692.914.136.730
40.0,Laki-laki,PNS,Sofifi,1.675.012.123.420.840,1.0,0,5.075.328.346.751.950,16.407.828.251.517.200,Deadbuoy,0.0,SMA,6.0,5.071.640.254.911.310
34.0,Laki-laki,PNS,Mataram,548.988.828.620.848,,0,47.069.974.729.430.100,17.103.463.206.594.800,Merpati,0.0,S1,2.0,5.039.953.149.334.580
25.0,Laki-laki,Pegawai swasta,Ambon,11.643.165.022.494.600,1.0,0,7.984.965.788.974.330,17.274.832.644.572.100,Moonsilk,0.0,S2,1.0,3.581.057.189.143.990
42.0,Laki-laki,PNS,Jakarta,8.394.086.712.355.340,1.0,0,901.967.004.650.883,18.174.781.826.854.200,Merpati,0.0,S1,6.0,6.693.887.443.123.500
34.0,Laki-laki,Pegawai swasta,Yogyakarta,442.470.275.339.631,1.0,0,6.921.723.947.881.050,1.773.349.202.736.010,Moonsilk,1.0,S1,1.0,3.623.891.115.109.050
40.0,Perempuan,Pegawai swasta,Medan,10.407.729.455.622.300,1.0,0,47.781.493.140.011.700,18.025.000.004.295.500,Shoulder & Head,1.0,S1,3.0,4.038.917.312.541.890
33.0,Perempuan,PNS,Banjarmasin,421.860.819.072.311,1.0,0,5.465.875.383.300.480,16.959.268.470.863.200,Deadbuoy,0.0,S2,1.0,2.532.745.480.859.670
45.0,Laki-laki,PNS,Palembang,6.855.378.070.948.670,1.0,1,6.300.868.211.603.820,16.180.476.204.925.500,Moonsilk,0.0,SMA,7.0,9.478.254.114.719.130
53.0,Laki-laki,PNS,Surabaya,6.384.751.316.591.890,1.0,0,6.744.932.962.661.370,17.846.489.365.497.600,Deadbuoy,0.0,S1,10.0,6.983.478.346.504.470
32.0,Perempuan,Pegawai swasta,Kendari,6.649.231.162.201.790,1.0,0,837.260.916.837.904,18.396.636.852.998.100,Moonsilk,1.0,S1,1.0,3.257.204.787.163.300
40.0,Perempuan,PNS,Bandung,4.372.128.213.312.080,1.0,0,6.042.150.032.828.450,17.672.065.837.486.700,Merpati,0.0,SMA,2.0,30.551.405.935.345.400
34.0,Laki-laki,PNS,Makassar,103.902.437.057.213,1.0,1,52.733.313.044.003.200,16.634.093.320.537.900,Shoulder & Head,0.0,S1,2.0,7.382.658.082.393.710
39.0,Laki-laki,Pegawai swasta,Tanjung Pinang,9.935.113.655.757.930,1.0,1,5.744.894.677.977.840,16.316.639.700.414.700,Moonsilk,1.0,S1,5.0,7.357.772.426.099.080
64.0,Perempuan,PNS,Surabaya,9.487.691.500.438.560,1.0,0,5.769.228.256.971.460,16.940.498.601.986.500,Pantone,1.0,S1,7.0,7.898.129.216.044.970
38.0,Perempuan,Pegawai swasta,Kupang,10.246.467.544.270.100,1.0,1,5.912.298.732.510.560,17.680.450.543.723.900,Pantone,0.0,SMA,3.0,48.504.768.909.262.700
38.0,Laki-laki,Pegawai swasta,Jakarta,5.799.508.204.352.920,1.0,1,5.570.854.319.487.450,16.398.369.739.414.300,Merpati,1.0,SD,9.0,8.442.602.229.758.980
29.0,Laki-laki,Freelance,Palangkaraya,4.764.520.911.199.410,1.0,0,6.149.376.689.227.460,1.601.514.202.039.360,Merpati,1.0,S1,8.0,4.452.971.161.564.820
36.0,Laki-laki,Freelance,Mataram,7.466.276.429.620.920,1.0,0,7.373.753.055.886.810,1.758.354.567.477.370,Pantone,1.0,S1,1.0,3.786.653.819.926.710
38.0,Laki-laki,Pegawai swasta,Banda Lampung,8.256.077.698.578.590,1.0,1,6.345.768.384.350.350,17.150.768.858.879.600,Deadbuoy,0.0,SMP,6.0,6.678.962.593.293.990
41.0,Laki-laki,Pegawai swasta,Jayapura,19.906.654.314.172.100,1.0,0,5.860.572.096.667.890,1.808.102.645.133.230,Moonsilk,1.0,S1,1.0,588.357.857.610.169
29.0,Laki-laki,Pegawai swasta,Pontianak,9.130.555.679.233.170,1.0,0,42.656.766.298.415.700,16.906.324.347.277.600,Shoulder & Head,1.0,SMA,5.0,44.797.470.206.065.800
40.0,Perempuan,Pegawai swasta,Jakarta,939.193.945.954.854,1.0,1,5.867.618.053.661.190,16.554.822.749.745.000,Shoulder & Head,0.0,S1,9.0,6.212.851.048.257.460
46.0,Laki-laki,Pegawai swasta,Jayapura,14.121.339.374.767.800,1.0,0,6.830.822.271.010.660,17.244.996.802.950.600,Pantone,1.0,S1,8.0,6.147.683.001.773.360
28.0,Perempuan,PNS,Mataram,8.461.629.402.601.860,1.0,0,4.979.631.996.230.920,14.048.837.706.248.700,Moonsilk,1.0,S1,1.0,39.488.809.374.345.700
40.0,Laki-laki,PNS,Makassar,2.013.665.021.352.590,1.0,0,5.411.507.929.822.150,18.292.620.778.447.100,Pantone,0.0,S1,6.0,5.769.411.785.504.490
47.0,Perempuan,PNS,Gorontalo,852.370.990.339.962,1.0,1,4.779.455.979.204.660,17.203.280.942.073.200,Moonsilk,0.0,SMA,7.0,7.757.760.382.826.030
42.0,Laki-laki,Pegawai swasta,Denpasar,1.057.562.347.855.990,1.0,0,6.208.936.252.021.460,1.648.282.844.744.110,Merpati,1.0,S1,4.0,6.124.835.481.846.110
40.0,Laki-laki,Freelance,Kupang,10.730.369.204.141.400,1.0,0,577.547.875.194.566,16.543.099.308.668.300,Pantone,0.0,S1,,5.111.531.003.318.850
15.0,Laki-laki,PNS,Ambon,9.291.987.484.030.470,0.0,0,7.709.724.794.955.410,17.918.067.503.872.100,Deadbuoy,1.0,S1,6.0,5.423.541.181.763.610
33.0,Laki-laki,PNS,Samarinda,7.905.003.853.275.590,1.0,0,52.721.297.523.551.300,16.041.737.921.826.000,Moonsilk,0.0,SD,4.0,5.257.791.817.783.870
44.0,Laki-laki,Pegawai swasta,Banda Lampung,6.662.783.561.177.190,1.0,0,4.529.977.245.586.800,15.443.809.126.124.300,Pantone,0.0,SMP,8.0,5.471.248.279.318.490
46.0,Laki-laki,PNS,Gorontalo,33.162.634.981.343.800,1.0,0,472.977.061.499.638,14.867.476.907.952.700,Moonsilk,0.0,SMA,1.0,4.966.344.126.440.280
33.0,Perempuan,PNS,Banda Lampung,9.913.175.084.797.550,1.0,0,550.256.746.706.449,19.094.922.368.629.800,Shoulder & Head,0.0,S1,5.0,45.548.763.007.287.300
29.0,Laki-laki,PNS,Banda Aceh,7.036.808.504.346.410,1.0,0,6.907.832.080.762.760,17.000.255.428.694.100,Pantone,0.0,S1,9.0,6.313.329.955.522.590
46.0,Laki-laki,PNS,Samarinda,40.150.241.537.869.500,1.0,0,56.241.171.423.899.800,17.113.098.094.466.000,Deadbuoy,1.0,S1,9.0,6.937.564.193.253.320
37.0,Laki-laki,Pegawai swasta,Serang,6.054.995.510.455.400,1.0,0,51.599.850.335.501.600,17.066.940.105.752.800,Merpati,0.0,S1,4.0,37.961.344.909.306.600
44.0,Perempuan,Pegawai swasta,Mamuju,708.040.625.653.437,1.0,0,54.130.256.443.254.200,14.865.746.327.268.700,Shoulder & Head,0.0,,6.0,4.225.257.398.008.350
37.0,Laki-laki,Pegawai swasta,Bengkulu,11.508.159.028.614.100,1.0,0,5.819.268.206.629.250,1.652.769.618.856.720,Pantone,1.0,S1,6.0,5.403.867.187.626.010
54.0,Laki-laki,Pegawai swasta,Medan,1.514.987.068.746.340,1.0,0,54.285.286.067.409.700,16.186.696.773.503.300,Deadbuoy,0.0,SMA,10.0,8.351.264.964.023.880
31.0,Laki-laki,PNS,Palu,11.898.440.075.176.600,1.0,0,6.775.570.314.995.020,17.951.903.835.929.300,Moonsilk,1.0,S1,2.0,5.640.133.467.190.390
48.0,Laki-laki,PNS,Manado,6.962.563.010.096.490,1.0,0,5.129.687.144.051.890,16.564.811.484.787.900,Deadbuoy,1.0,S1,4.0,7.072.415.400.627.340
49.0,Laki-laki,PNS,Makassar,6.375.027.376.002.170,1.0,0,4.756.778.036.122.160,16.031.085.820.873.900,Pantone,0.0,SMA,10.0,6.359.648.148.166.910
27.0,Laki-laki,Pegawai swasta,Pontianak,8.687.664.334.323.350,1.0,0,6.751.457.201.353.000,17.355.766.597.056.700,Shoulder & Head,0.0,S1,8.0,39.696.950.928.921.900
37.0,Laki-laki,Pengangguran,Banjarmasin,75.383.945.329.156.000,1.0,0,4.664.490.455.959.680,18.443.004.798.787.400,Moonsilk,1.0,S1,6.0,9.294.269.288.312.790
37.0,Laki-laki,PNS,Jayapura,4.544.946.765.578.820,1.0,0,440.482.223.479.633,1.464.941.022.833.160,Deadbuoy,1.0,S1,3.0,43.804.327.224.145.000
51.0,Laki-laki,Freelance,Sofifi,6.377.549.109.215.530,1.0,0,46.183.935.269.880.900,17.409.596.272.831.700,Moonsilk,1.0,SMP,10.0,639.796.155.578.576
38.0,Laki-laki,PNS,Jambi,16.005.108.452.064.800,1.0,0,6.473.115.691.248.390,16.278.387.731.482.200,Deadbuoy,0.0,SMA,7.0,4.943.448.184.103.570
36.0,Perempuan,Pegawai swasta,Bengkulu,5.637.436.348.683.270,1.0,0,4.596.935.393.071.970,1.740.751.992.380.250,Shoulder & Head,1.0,S1,1.0,373.833.402.461.611
57.0,Perempuan,PNS,Semarang,12.064.636.053.496.800,1.0,0,6.955.123.388.434.830,16.400.985.731.015.100,Pantone,1.0,SMA,4.0,6.260.307.110.298.650
45.0,Laki-laki,,Sofifi,7.642.626.517.709.480,1.0,0,4.537.217.130.248.030,16.406.522.119.890.900,Shoulder & Head,0.0,S1,4.0,4.586.125.260.199.050
25.0,Perempuan,Freelance,Kendari,7.811.026.354.324.100,1.0,0,5.323.032.070.063.020,168.419.650.123.896,Moonsilk,0.0,S1,3.0,9.803.254.534.076.280
40.0,Laki-laki,PNS,Sofifi,4.975.405.735.158.080,1.0,0,4.589.688.592.250.260,1.727.464.802.734.270,Pantone,1.0,S1,10.0,6.022.298.250.185.890
50.0,Laki-laki,PNS,Kupang,5.851.718.704.215.900,1.0,1,4.777.886.505.417.030,16.575.415.475.636.800,Shoulder & Head,1.0,SMA,1.0,7.080.786.991.879.100
39.0,Perempuan,Freelance,Banda Aceh,5.441.149.862.023.500,1.0,1,47.797.340.020.155.200,17.937.822.966.290.400,Shoulder & Head,0.0,S1,8.0,47.119.010.795.667.700
41.0,Perempuan,PNS,Pekanbaru,7.827.969.022.548.580,1.0,0,4.418.059.013.185.860,16.997.854.369.663.400,Pantone,1.0,S1,5.0,7.078.006.393.071.950
38.0,Laki-laki,Pegawai swasta,Jambi,16.919.138.501.830.300,1.0,0,5.819.681.484.341.110,16.597.332.215.685.200,Pantone,0.0,SMA,4.0,33.989.194.496.233.500
42.0,Laki-laki,Pegawai swasta,Gorontalo,1.375.160.649.243.340,1.0,0,61.091.772.842.742.800,16.085.326.343.624.000,Deadbuoy,1.0,S1,8.0,6.942.245.922.462.960
31.0,Perempuan,PNS,Sofifi,10.516.385.652.971.600,1.0,0,56.207.205.004.408.900,1.733.008.003.112.070,Shoulder & Head,0.0,SMA,8.0,502.624.192.755.312
48.0,Laki-laki,Pegawai swasta,Sofifi,7.693.634.959.758.950,1.0,0,49.204.916.398.513.300,15.516.993.647.650.100,Merpati,1.0,S2,2.0,49.704.590.573.568.900
47.0,Laki-laki,Freelance,Tanjungselor,6.253.274.788.960.360,1.0,0,4.489.165.893.476.120,17.383.374.931.583.800,Deadbuoy,0.0,S1,9.0,47.332.663.882.766.600
33.0,Laki-laki,Pegawai swasta,Surabaya,5.757.499.874.945.680,1.0,0,,17.628.782.244.751.000,Deadbuoy,1.0,SMA,2.0,4.685.191.752.569.400
69.0,Laki-laki,Pegawai swasta,Bengkulu,65.154.321.268.207,1.0,0,5.886.206.053.415.830,1.788.142.417.035.570,Pantone,0.0,SD,4.0,6.002.909.498.549.670
33.0,Laki-laki,PNS,Makassar,15.266.610.404.126.600,1.0,0,52.593.495.260.914.100,15.368.963.022.181.000,Deadbuoy,1.0,S1,1.0,4.982.992.795.647.490
36.0,Laki-laki,Freelance,Jambi,1.267.839.829.072.120,1.0,1,6.491.075.296.065.880,17.757.194.135.886.700,Shoulder & Head,0.0,S1,3.0,4.871.483.356.778.140
37.0,Laki-laki,Pegawai swasta,Mataram,6.096.237.333.247.530,1.0,0,5.114.902.034.270.640,15.581.429.042.965.800,Merpati,1.0,S1,5.0,5.672.767.517.380.640
42.0,Perempuan,PNS,Mamuju,,1.0,0,7.522.720.323.964.840,17.808.954.288.320.100,Pantone,0.0,S1,7.0,5.948.722.034.420.040
48.0,Perempuan,PNS,Manokwari,12.302.951.152.589.100,1.0,0,4.830.877.089.461.580,16.929.854.318.400.100,Moonsilk,1.0,SMA,,5.884.492.557.968.530
33.0,Laki-laki,Pegawai swasta,Banjarmasin,7.483.047.161.240.750,1.0,0,52.613.219.685.698.900,16.093.142.546.713.300,Moonsilk,0.0,S2,6.0,48.946.526.867.765.200
42.0,Perempuan,Pegawai swasta,Banda Lampung,7.461.850.426.098.570,1.0,0,5.490.502.933.707.320,17.117.343.659.964.800,Shoulder & Head,1.0,S1,9.0,6.003.126.886.647.100
43.0,Laki-laki,Freelance,Banda Aceh,4.627.457.822.260.730,1.0,0,7.021.700.490.446.860,18.919.752.412.939.800,Pantone,1.0,S1,3.0,45.298.119.557.361.900
43.0,Laki-laki,Pegawai swasta,Pangkalpinang,4.875.446.718.535.230,1.0,0,5.490.445.345.752.860,16.833.577.934.202.300,Shoulder & Head,1.0,SD,3.0,5.757.483.224.360.170
24.0,Laki-laki,Pegawai swasta,Serang,35.966.679.108.292.400,1.0,1,54.505.361.361.808.800,16.976.298.901.125.100,Pantone,0.0,SMA,2.0,5.636.138.656.925.870
47.0,Laki-laki,Freelance,Palembang,199.229.727.097.915,1.0,0,50.539.379.458.122.500,15.130.802.412.526.700,Pantone,1.0,S1,5.0,610.238.438.966.375
26.0,Perempuan,Pegawai swasta,Manado,10.342.808.017.301.800,1.0,0,5.405.652.572.585.470,16.066.555.530.219.300,Merpati,1.0,S1,4.0,4.322.928.397.162.980
40.0,Laki-laki,Pegawai swasta,Pontianak,18.993.319.369.989.300,1.0,0,6.496.379.248.105.790,17.031.855.936.265.000,Pantone,0.0,SMA,3.0,43.052.209.490.124.400
42.0,Perempuan,PNS,Mataram,,1.0,0,4.669.666.207.346.720,15.953.194.182.881.600,Moonsilk,1.0,S1,10.0,7.480.534.367.113.350
38.0,Laki-laki,Freelance,Palu,11.581.066.241.959.000,1.0,1,678.019.417.176.655,16.726.217.103.808.800,Shoulder & Head,1.0,SMA,10.0,6.899.513.619.222.020
47.0,Perempuan,PNS,Bandung,8.921.161.983.735.720,1.0,1,50.867.221.193.860.700,16.216.504.240.413.800,Moonsilk,0.0,S1,10.0,7.440.596.066.651.620
32.0,Laki-laki,PNS,Gorontalo,7.693.928.359.374.340,1.0,0,5.896.274.387.166.230,1.578.907.145.511.520,Pantone,0.0,S1,9.0,5.818.826.012.868.550
24.0,Laki-laki,Pegawai swasta,Mamuju,1.555.273.088.334.530,1.0,0,9.231.006.543.288.530,18.992.822.670.309.800,Pantone,1.0,S1,10.0,616.271.369.858.841
,Laki-laki,PNS,Pekanbaru,1.151.208.068.781.720,1.0,0,5.381.162.602.952.730,16.440.708.746.098.000,Pantone,0.0,SMA,8.0,5.127.536.043.092.680
33.0,Perempuan,PNS,Mataram,4.764.940.463.137.290,1.0,0,5.695.137.516.042.960,14.386.109.239.078.300,Shoulder & Head,0.0,S1,3.0,5.135.743.191.814.530
51.0,Laki-laki,Pengangguran,Mataram,7.961.200.502.603.180,1.0,1,5.730.082.634.209.520,15.464.650.569.491.200,Shoulder & Head,0.0,S1,6.0,1.0
35.0,Laki-laki,Pegawai swasta,Kupang,1.358.127.731.210.950,1.0,0,5.081.620.199.326.050,17.288.151.213.997.900,Pantone,0.0,S1,1.0,3.346.766.565.533.590
30.0,Laki-laki,Freelance,Pekanbaru,10.190.673.402.567.500,1.0,0,6.519.791.372.217.700,177.454.273.547.357,Pantone,0.0,S1,7.0,2.839.451.048.439.060
34.0,Laki-laki,PNS,Manado,38.693.330.341.130.300,1.0,0,65.339.129.583.553,17.560.203.129.931.700,Deadbuoy,1.0,S1,3.0,499.268.508.448.771
33.0,,PNS,Pontianak,13.243.225.365.040.500,1.0,0,4.934.298.559.809.810,17.435.770.841.382.700,Shoulder & Head,0.0,S1,5.0,5.794.529.291.542.550
27.0,Laki-laki,Pegawai swasta,Yogyakarta,5.285.084.046.703.420,1.0,0,5.943.818.558.321.340,17.124.625.671.027.300,Pantone,1.0,SMP,7.0,5.743.806.942.546.840
27.0,Perempuan,Pegawai swasta,Palembang,3.650.237.196.041.640,1.0,0,5.530.278.289.905.330,15.053.613.716.714.000,Pantone,0.0,S1,3.0,2.941.400.985.509.270
37.0,Laki-laki,PNS,Bengkulu,3.584.255.562.598.450,1.0,0,5.575.848.240.972.760,1.617.533.876.092.730,Shoulder & Head,1.0,SMA,1.0,5.684.838.426.387.660
26.0,Laki-laki,Freelance,Pontianak,4.783.733.951.684.860,1.0,0,6.502.909.145.672.800,17.629.456.723.897.400,Deadbuoy,1.0,S1,3.0,3.362.670.496.061.470
41.0,Perempuan,PNS,Ambon,11.428.305.007.000.400,1.0,1,6.137.576.077.876.050,17.990.439.139.427.800,Pantone,0.0,SMA,8.0,7.772.651.694.490.780
29.0,Laki-laki,Pegawai swasta,Kendari,14.015.679.663.400.400,1.0,0,5.151.884.130.122.820,15.720.102.119.510.100,Merpati,,SMA,4.0,42.689.433.299.431.300
36.0,Laki-laki,Freelance,Pontianak,10.235.918.280.142.200,1.0,0,5.436.626.978.354.890,15.989.908.795.824.900,Pantone,1.0,SMA,6.0,4.452.015.800.688.870
44.0,Laki-laki,PNS,Mamuju,5.397.123.531.360.270,1.0,0,5.338.794.167.415.760,17.824.923.091.298.200,Pantone,0.0,S1,8.0,7.895.533.985.094.000
44.0,Laki-laki,PNS,Ambon,10.035.012.939.486.500,1.0,0,5.994.622.684.301.980,1.915.068.976.576.650,Merpati,1.0,S2,4.0,5.765.756.792.256.700
45.0,Laki-laki,Pegawai swasta,Banda Lampung,29.011.604.240.947.800,1.0,0,6.713.360.890.622.420,16.511.854.626.636.200,Shoulder & Head,1.0,SMA,9.0,6.509.101.685.502.030
57.0,Laki-laki,PNS,Jakarta,4.351.334.395.361.820,1.0,0,46.488.983.264.446.100,146.083.034.563.513,Moonsilk,0.0,S1,4.0,757.849.140.922.043
42.0,Perempuan,Freelance,Surabaya,3.267.700.695.588.490,1.0,0,5.501.309.954.999.260,16.368.048.425.757.900,Shoulder & Head,0.0,SMA,10.0,3.800.694.709.553.610
